EventId,SummaryId,SampleId,Loss,ImpactedExposure
385,1,1,5071604.50,31500204.00
385,1,2,5518079.00,31500204.00
385,1,3,5437487.50,31500204.00
385,1,4,4926423.00,31500204.00
385,1,5,5143922.50,31500204.00
385,1,6,5399374.50,31500204.00
385,1,7,5164423.00,31500204.00
385,1,8,5537909.50,31500204.00
385,1,9,5456008.50,31500204.00
385,1,10,5414946.00,31500204.00
386,1,-4,10718.00,31499720.00
386,1,-1,29826834.00,31499720.00
386,1,1,29872674.00,31499720.00
386,1,2,29653162.00,31499720.00
386,1,3,29156994.00,31499720.00
386,1,4,29845798.00,31499720.00
386,1,5,29789738.00,31499720.00
386,1,6,29319556.00,31499720.00
386,1,7,30117794.00,31499720.00
386,1,8,30822564.00,31499720.00
386,1,9,30519752.00,31499720.00
386,1,10,30382006.00,31499720.00
387,1,-4,111.00,6431254.50
387,1,-1,185764.55,6431254.50
387,1,1,200506.69,6431254.50
387,1,2,75740.84,6431254.50
387,1,3,245385.52,6431254.50
387,1,4,220660.47,6431254.50
387,1,5,198565.80,6431254.50
387,1,6,81141.38,6431254.50
387,1,7,269771.72,6431254.50
387,1,8,322754.72,6431254.50
387,1,9,139013.66,6431254.50
387,1,10,132707.94,6431254.50
389,1,-4,10816.00,31500864.00
389,1,-1,31497170.00,31500864.00
389,1,1,31500074.00,31500864.00
389,1,2,31499894.00,31500864.00
389,1,3,31499886.00,31500864.00
389,1,4,31500098.00,31500864.00
389,1,5,31500008.00,31500864.00
389,1,6,31499894.00,31500864.00
389,1,7,31500072.00,31500864.00
389,1,8,31500072.00,31500864.00
389,1,9,31500040.00,31500864.00
389,1,10,31499980.00,31500864.00
394,1,-4,10816.00,31500864.00
394,1,-1,30135418.00,31500864.00
394,1,1,30686742.00,31500864.00
394,1,2,29343746.00,31500864.00
394,1,3,31198692.00,31500864.00
394,1,4,29912542.00,31500864.00
394,1,5,30233274.00,31500864.00
394,1,6,29318318.00,31500864.00
394,1,7,31499966.00,31500864.00
394,1,8,29878158.00,31500864.00
394,1,9,29062520.00,31500864.00
394,1,10,30281494.00,31500864.00
395,1,-4,937.00,31500214.00
395,1,-1,2496567.50,31500214.00
395,1,1,2458286.50,31500214.00
395,1,2,2533552.75,31500214.00
395,1,3,2463460.00,31500214.00
395,1,4,2468517.00,31500214.00
395,1,5,2533088.25,31500214.00
395,1,6,2581086.50,31500214.00
395,1,7,2476989.25,31500214.00
395,1,8,2425940.25,31500214.00
395,1,9,2355702.75,31500214.00
395,1,10,2629944.75,31500214.00
400,1,-4,10816.00,31500864.00
400,1,-1,30135418.00,31500864.00
400,1,1,30379232.00,31500864.00
400,1,2,30048642.00,31500864.00
400,1,3,30012822.00,31500864.00
400,1,4,30483858.00,31500864.00
400,1,5,29532780.00,31500864.00
400,1,6,31131006.00,31500864.00
400,1,7,30443432.00,31500864.00
400,1,8,30663966.00,31500864.00
400,1,9,29383194.00,31500864.00
400,1,10,29980664.00,31500864.00
401,1,-4,3774.00,31501278.00
401,1,-1,10264224.00,31501278.00
401,1,1,10192528.00,31501278.00
401,1,2,10378168.00,31501278.00
401,1,3,10129123.00,31501278.00
401,1,4,10581491.00,31501278.00
401,1,5,9724131.00,31501278.00
401,1,6,10437870.00,31501278.00
401,1,7,9776567.00,31501278.00
401,1,8,10941119.00,31501278.00
401,1,9,9491266.00,31501278.00
401,1,10,10307446.00,31501278.00
402,1,-4,10816.00,31500864.00
402,1,-1,30242324.00,31500864.00
402,1,1,30149206.00,31500864.00
402,1,2,29890938.00,31500864.00
402,1,3,30909100.00,31500864.00
402,1,4,29288838.00,31500864.00
402,1,5,30518756.00,31500864.00
402,1,6,30353190.00,31500864.00
402,1,7,30897842.00,31500864.00
402,1,8,29482468.00,31500864.00
402,1,9,30462600.00,31500864.00
402,1,10,29699842.00,31500864.00
403,1,-4,28.00,1096875.12
403,1,-1,0.00,0.00
408,1,-4,10816.00,31500864.00
408,1,-1,31496602.00,31500864.00
408,1,1,31499962.00,31500864.00
408,1,2,31499910.00,31500864.00
408,1,3,31499946.00,31500864.00
408,1,4,31499890.00,31500864.00
408,1,5,31499990.00,31500864.00
408,1,6,31500100.00,31500864.00
408,1,7,31499936.00,31500864.00
408,1,8,31499916.00,31500864.00
408,1,9,31499864.00,31500864.00
408,1,10,31499944.00,31500864.00
409,1,-4,7.00,693750.00
409,1,-1,0.00,0.00
410,1,-4,360.00,24506166.00
410,1,-1,1139647.38,24506166.00
410,1,1,1360192.12,24506166.00
410,1,2,1233378.38,24506166.00
410,1,3,1138504.50,24506166.00
410,1,4,1120588.88,24506166.00
410,1,5,881836.44,24506166.00
410,1,6,1226245.25,24506166.00
410,1,7,844720.12,24506166.00
410,1,8,1142540.62,24506166.00
410,1,9,1450813.25,24506166.00
410,1,10,1047088.38,24506166.00
423,1,-4,10816.00,31500864.00
423,1,-1,31498146.00,31500864.00
423,1,1,31500006.00,31500864.00
423,1,2,31500026.00,31500864.00
423,1,3,31499880.00,31500864.00
423,1,4,31500090.00,31500864.00
423,1,5,31499996.00,31500864.00
423,1,6,31499908.00,31500864.00
423,1,7,31500044.00,31500864.00
423,1,8,31500072.00,31500864.00
423,1,9,31500038.00,31500864.00
423,1,10,31500042.00,31500864.00
424,1,-4,10816.00,31500864.00
424,1,-1,31500230.00,31500864.00
424,1,1,31500170.00,31500864.00
424,1,2,31499992.00,31500864.00
424,1,3,31500006.00,31500864.00
424,1,4,31500076.00,31500864.00
424,1,5,31499890.00,31500864.00
424,1,6,31499986.00,31500864.00
424,1,7,31499890.00,31500864.00
424,1,8,31500026.00,31500864.00
424,1,9,31499756.00,31500864.00
424,1,10,31500144.00,31500864.00
429,1,-4,10816.00,31500864.00
429,1,-1,30135418.00,31500864.00
429,1,1,29451310.00,31500864.00
429,1,2,30316224.00,31500864.00
429,1,3,30595532.00,31500864.00
429,1,4,29982932.00,31500864.00
429,1,5,30593580.00,31500864.00
429,1,6,30062044.00,31500864.00
429,1,7,30635910.00,31500864.00
429,1,8,30569694.00,31500864.00
429,1,9,30450688.00,31500864.00
429,1,10,29621744.00,31500864.00
431,1,-4,10816.00,31500864.00
431,1,-1,31500510.00,31500864.00
431,1,1,31499804.00,31500864.00
431,1,2,31499888.00,31500864.00
431,1,3,31499934.00,31500864.00
431,1,4,31499928.00,31500864.00
431,1,5,31499960.00,31500864.00
431,1,6,31500054.00,31500864.00
431,1,7,31499994.00,31500864.00
431,1,8,31499960.00,31500864.00
431,1,9,31499998.00,31500864.00
431,1,10,31500028.00,31500864.00
435,1,-4,10816.00,31500864.00
435,1,-1,31499080.00,31500864.00
435,1,1,31499818.00,31500864.00
435,1,2,31500002.00,31500864.00
435,1,3,31499868.00,31500864.00
435,1,4,31500048.00,31500864.00
435,1,5,31499998.00,31500864.00
435,1,6,31500004.00,31500864.00
435,1,7,31499988.00,31500864.00
435,1,8,31499974.00,31500864.00
435,1,9,31500080.00,31500864.00
435,1,10,31500030.00,31500864.00
437,1,-4,1436.00,31500496.00
437,1,-1,3223986.75,31500496.00
437,1,1,3367533.25,31500496.00
437,1,2,3124345.00,31500496.00
437,1,3,3335162.25,31500496.00
437,1,4,3104219.00,31500496.00
437,1,5,3101581.25,31500496.00
437,1,6,3282677.25,31500496.00
437,1,7,3010093.50,31500496.00
437,1,8,3250099.50,31500496.00
437,1,9,3269118.00,31500496.00
437,1,10,3209708.50,31500496.00
441,1,-4,10816.00,31500864.00
441,1,-1,30135418.00,31500864.00
441,1,1,29197034.00,31500864.00
441,1,2,29873280.00,31500864.00
441,1,3,29694000.00,31500864.00
441,1,4,29911112.00,31500864.00
441,1,5,30283702.00,31500864.00
441,1,6,29794048.00,31500864.00
441,1,7,30220042.00,31500864.00
441,1,8,30321150.00,31500864.00
441,1,9,30916592.00,31500864.00
441,1,10,30768590.00,31500864.00
442,1,-4,10766.00,31498500.00
442,1,-1,30024300.00,31498500.00
442,1,1,29492456.00,31498500.00
442,1,2,29506604.00,31498500.00
442,1,3,31079620.00,31498500.00
442,1,4,30286482.00,31498500.00
442,1,5,30549966.00,31498500.00
442,1,6,29783246.00,31498500.00
442,1,7,29673198.00,31498500.00
442,1,8,30193086.00,31498500.00
442,1,9,30468592.00,31498500.00
442,1,10,28988020.00,31498500.00
444,1,-4,5072.00,31500852.00
444,1,-1,13822591.00,31500852.00
444,1,1,14706861.00,31500852.00
444,1,2,13752391.00,31500852.00
444,1,3,12880641.00,31500852.00
444,1,4,14097766.00,31500852.00
444,1,5,13901535.00,31500852.00
444,1,6,13667601.00,31500852.00
444,1,7,13710058.00,31500852.00
444,1,8,14382611.00,31500852.00
444,1,9,13759956.00,31500852.00
444,1,10,13696345.00,31500852.00
445,1,-4,10816.00,31500864.00
445,1,-1,30135418.00,31500864.00
445,1,1,30104722.00,31500864.00
445,1,2,30001958.00,31500864.00
445,1,3,30690522.00,31500864.00
445,1,4,29915182.00,31500864.00
445,1,5,30636346.00,31500864.00
445,1,6,29124616.00,31500864.00
445,1,7,30033024.00,31500864.00
445,1,8,29143102.00,31500864.00
445,1,9,30460140.00,31500864.00
445,1,10,30498318.00,31500864.00
447,1,-4,4604.00,31502136.00
447,1,-1,12613146.00,31502136.00
447,1,1,13302700.00,31502136.00
447,1,2,12295053.00,31502136.00
447,1,3,12040124.00,31502136.00
447,1,4,12340953.00,31502136.00
447,1,5,12314356.00,31502136.00
447,1,6,12894997.00,31502136.00
447,1,7,13127051.00,31502136.00
447,1,8,12581189.00,31502136.00
447,1,9,12674198.00,31502136.00
447,1,10,12361262.00,31502136.00
453,1,-4,2609.00,31501530.00
453,1,-1,7362382.00,31501530.00
453,1,1,7549671.50,31501530.00
453,1,2,7732168.50,31501530.00
453,1,3,7467341.00,31501530.00
453,1,4,7151062.50,31501530.00
453,1,5,7242029.50,31501530.00
453,1,6,7228823.00,31501530.00
453,1,7,7054486.00,31501530.00
453,1,8,6858769.50,31501530.00
453,1,9,7656935.50,31501530.00
453,1,10,7554140.50,31501530.00
454,1,-4,10.00,318750.00
454,1,-1,0.00,0.00
456,1,-4,7637.00,31500816.00
456,1,-1,22310628.00,31500816.00
456,1,1,23225166.00,31500816.00
456,1,2,21805754.00,31500816.00
456,1,3,22251630.00,31500816.00
456,1,4,22380918.00,31500816.00
456,1,5,22247782.00,31500816.00
456,1,6,22662118.00,31500816.00
456,1,7,21159580.00,31500816.00
456,1,8,23081960.00,31500816.00
456,1,9,22109160.00,31500816.00
456,1,10,22567342.00,31500816.00
458,1,-4,10806.00,31503688.00
458,1,-1,30113360.00,31503688.00
458,1,1,29871204.00,31503688.00
458,1,2,30059418.00,31503688.00
458,1,3,29138616.00,31503688.00
458,1,4,29206540.00,31503688.00
458,1,5,29891536.00,31503688.00
458,1,6,30656896.00,31503688.00
458,1,7,30161942.00,31503688.00
458,1,8,31499896.00,31503688.00
458,1,9,31003158.00,31503688.00
458,1,10,29859976.00,31503688.00
460,1,-4,10816.00,31500864.00
460,1,-1,30135418.00,31500864.00
460,1,1,29945660.00,31500864.00
460,1,2,29911376.00,31500864.00
460,1,3,30738686.00,31500864.00
460,1,4,29981554.00,31500864.00
460,1,5,30050866.00,31500864.00
460,1,6,30153556.00,31500864.00
460,1,7,30437218.00,31500864.00
460,1,8,30235430.00,31500864.00
460,1,9,29830232.00,31500864.00
460,1,10,30639816.00,31500864.00
463,1,-4,6436.00,31498690.00
463,1,-1,17407680.00,31498690.00
463,1,1,17820762.00,31498690.00
463,1,2,16961944.00,31498690.00
463,1,3,17257054.00,31498690.00
463,1,4,17089440.00,31498690.00
463,1,5,17766570.00,31498690.00
463,1,6,17358952.00,31498690.00
463,1,7,18151958.00,31498690.00
463,1,8,17112946.00,31498690.00
463,1,9,17121808.00,31498690.00
463,1,10,17037074.00,31498690.00
467,1,-4,10816.00,31500864.00
467,1,-1,30135418.00,31500864.00
467,1,1,29124230.00,31500864.00
467,1,2,30154834.00,31500864.00
467,1,3,30003442.00,31500864.00
467,1,4,30306996.00,31500864.00
467,1,5,29642120.00,31500864.00
467,1,6,31152930.00,31500864.00
467,1,7,29917432.00,31500864.00
467,1,8,30738644.00,31500864.00
467,1,9,31027208.00,31500864.00
467,1,10,30376338.00,31500864.00
468,1,-4,10816.00,31500864.00
468,1,-1,30135418.00,31500864.00
468,1,1,30123630.00,31500864.00
468,1,2,31499952.00,31500864.00
468,1,3,29574104.00,31500864.00
468,1,4,28838528.00,31500864.00
468,1,5,30809268.00,31500864.00
468,1,6,29939180.00,31500864.00
468,1,7,29772596.00,31500864.00
468,1,8,30079932.00,31500864.00
468,1,9,29978454.00,31500864.00
468,1,10,30528924.00,31500864.00
477,1,-4,8994.00,31497838.00
477,1,-1,25506346.00,31497838.00
477,1,1,24121778.00,31497838.00
477,1,2,25716628.00,31497838.00
477,1,3,26518746.00,31497838.00
477,1,4,26473710.00,31497838.00
477,1,5,25034502.00,31497838.00
477,1,6,24906602.00,31497838.00
477,1,7,26575198.00,31497838.00
477,1,8,24582616.00,31497838.00
477,1,9,26080054.00,31497838.00
477,1,10,25825210.00,31497838.00
485,1,-4,7383.00,31499318.00
485,1,-1,20969620.00,31499318.00
485,1,1,20674228.00,31499318.00
485,1,2,21500444.00,31499318.00
485,1,3,21632120.00,31499318.00
485,1,4,21121672.00,31499318.00
485,1,5,20972156.00,31499318.00
485,1,6,21484342.00,31499318.00
485,1,7,20805560.00,31499318.00
485,1,8,20764132.00,31499318.00
485,1,9,19970902.00,31499318.00
485,1,10,20894268.00,31499318.00
487,1,-4,10816.00,31500864.00
487,1,-1,31498476.00,31500864.00
487,1,1,31346316.00,31500864.00
487,1,2,31500080.00,31500864.00
487,1,3,31499908.00,31500864.00
487,1,4,31458082.00,31500864.00
487,1,5,31500126.00,31500864.00
487,1,6,31500048.00,31500864.00
487,1,7,31141676.00,31500864.00
487,1,8,30492876.00,31500864.00
487,1,9,31471660.00,31500864.00
487,1,10,31500060.00,31500864.00
494,1,-4,10814.00,31501482.00
494,1,-1,30121084.00,31501482.00
494,1,1,30173540.00,31501482.00
494,1,2,31201530.00,31501482.00
494,1,3,30045782.00,31501482.00
494,1,4,30868516.00,31501482.00
494,1,5,29914448.00,31501482.00
494,1,6,29057268.00,31501482.00
494,1,7,29720888.00,31501482.00
494,1,8,29905254.00,31501482.00
494,1,9,30715332.00,31501482.00
494,1,10,29564370.00,31501482.00
497,1,-4,9988.00,31504200.00
497,1,-1,28158150.00,31504200.00
497,1,1,27824956.00,31504200.00
497,1,2,27069064.00,31504200.00
497,1,3,29777324.00,31504200.00
497,1,4,27892464.00,31504200.00
497,1,5,28895190.00,31504200.00
497,1,6,27817310.00,31504200.00
497,1,7,28201548.00,31504200.00
497,1,8,28307920.00,31504200.00
497,1,9,28215596.00,31504200.00
497,1,10,27548720.00,31504200.00
498,1,-4,7904.00,31503248.00
498,1,-1,21874578.00,31503248.00
498,1,1,21157232.00,31503248.00
498,1,2,21994236.00,31503248.00
498,1,3,21986798.00,31503248.00
498,1,4,21606832.00,31503248.00
498,1,5,22527886.00,31503248.00
498,1,6,21801824.00,31503248.00
498,1,7,22013448.00,31503248.00
498,1,8,21500958.00,31503248.00
498,1,9,21437878.00,31503248.00
498,1,10,22500684.00,31503248.00
500,1,-4,10816.00,31500864.00
500,1,-1,31502688.00,31500864.00
500,1,1,31500252.00,31500864.00
500,1,2,31499882.00,31500864.00
500,1,3,31499792.00,31500864.00
500,1,4,31499874.00,31500864.00
500,1,5,31499946.00,31500864.00
500,1,6,31500062.00,31500864.00
500,1,7,31499934.00,31500864.00
500,1,8,31500036.00,31500864.00
500,1,9,31499936.00,31500864.00
500,1,10,31499850.00,31500864.00
502,1,-4,10768.00,31498794.00
502,1,-1,29770322.00,31498794.00
502,1,1,29243510.00,31498794.00
502,1,2,29878496.00,31498794.00
502,1,3,30410520.00,31498794.00
502,1,4,29039874.00,31498794.00
502,1,5,30169518.00,31498794.00
502,1,6,29264854.00,31498794.00
502,1,7,30428442.00,31498794.00
502,1,8,29604158.00,31498794.00
502,1,9,29957564.00,31498794.00
502,1,10,29081378.00,31498794.00
506,1,-4,10400.00,31502126.00
506,1,-1,29139264.00,31502126.00
506,1,1,28853272.00,31502126.00
506,1,2,29730554.00,31502126.00
506,1,3,29989330.00,31502126.00
506,1,4,30059018.00,31502126.00
506,1,5,27889586.00,31502126.00
506,1,6,29282240.00,31502126.00
506,1,7,29108670.00,31502126.00
506,1,8,28615392.00,31502126.00
506,1,9,29187520.00,31502126.00
506,1,10,29028638.00,31502126.00
510,1,-4,10816.00,31500864.00
510,1,-1,30135418.00,31500864.00
510,1,1,29798642.00,31500864.00
510,1,2,29693860.00,31500864.00
510,1,3,30482900.00,31500864.00
510,1,4,31499962.00,31500864.00
510,1,5,29271752.00,31500864.00
510,1,6,30677804.00,31500864.00
510,1,7,30196658.00,31500864.00
510,1,8,29822016.00,31500864.00
510,1,9,30368174.00,31500864.00
510,1,10,29847038.00,31500864.00
514,1,-4,10816.00,31500864.00
514,1,-1,30146844.00,31500864.00
514,1,1,30808660.00,31500864.00
514,1,2,29309904.00,31500864.00
514,1,3,30062268.00,31500864.00
514,1,4,29609702.00,31500864.00
514,1,5,30285380.00,31500864.00
514,1,6,30210570.00,31500864.00
514,1,7,29516756.00,31500864.00
514,1,8,30100910.00,31500864.00
514,1,9,30759856.00,31500864.00
514,1,10,30465494.00,31500864.00
517,1,-4,10816.00,31500864.00
517,1,-1,30135418.00,31500864.00
517,1,1,30327614.00,31500864.00
517,1,2,30501002.00,31500864.00
517,1,3,30616218.00,31500864.00
517,1,4,29649804.00,31500864.00
517,1,5,30123138.00,31500864.00
517,1,6,30083058.00,31500864.00
517,1,7,29600308.00,31500864.00
517,1,8,31089312.00,31500864.00
517,1,9,30570014.00,31500864.00
517,1,10,29269636.00,31500864.00
521,1,-4,10816.00,31500864.00
521,1,-1,30135418.00,31500864.00
521,1,1,30273074.00,31500864.00
521,1,2,29877412.00,31500864.00
521,1,3,29967506.00,31500864.00
521,1,4,29721838.00,31500864.00
521,1,5,30483818.00,31500864.00
521,1,6,30185160.00,31500864.00
521,1,7,30613954.00,31500864.00
521,1,8,29364522.00,31500864.00
521,1,9,30536162.00,31500864.00
521,1,10,30277332.00,31500864.00
524,1,-4,10816.00,31500864.00
524,1,-1,30135418.00,31500864.00
524,1,1,30925728.00,31500864.00
524,1,2,29752610.00,31500864.00
524,1,3,30211144.00,31500864.00
524,1,4,30389074.00,31500864.00
524,1,5,29833682.00,31500864.00
524,1,6,30805264.00,31500864.00
524,1,7,28913032.00,31500864.00
524,1,8,29393708.00,31500864.00
524,1,9,29671588.00,31500864.00
524,1,10,30741124.00,31500864.00
531,1,-4,2356.00,31499420.00
531,1,-1,6773590.50,31499420.00
531,1,1,6876740.00,31499420.00
531,1,2,7226452.00,31499420.00
531,1,3,6778894.50,31499420.00
531,1,4,6997218.50,31499420.00
531,1,5,6627223.50,31499420.00
531,1,6,6968731.00,31499420.00
531,1,7,7112865.50,31499420.00
531,1,8,6575681.50,31499420.00
531,1,9,6150555.00,31499420.00
531,1,10,6392201.00,31499420.00
533,1,-4,10816.00,31500864.00
533,1,-1,31502124.00,31500864.00
533,1,1,31499960.00,31500864.00
533,1,2,31499906.00,31500864.00
533,1,3,31500006.00,31500864.00
533,1,4,31500042.00,31500864.00
533,1,5,31499964.00,31500864.00
533,1,6,31499938.00,31500864.00
533,1,7,31499980.00,31500864.00
533,1,8,31500016.00,31500864.00
533,1,9,31499980.00,31500864.00
533,1,10,31499930.00,31500864.00
535,1,-4,10816.00,31500864.00
535,1,-1,30135418.00,31500864.00
535,1,1,30151166.00,31500864.00
535,1,2,30087928.00,31500864.00
535,1,3,30983998.00,31500864.00
535,1,4,30176342.00,31500864.00
535,1,5,29399394.00,31500864.00
535,1,6,29358780.00,31500864.00
535,1,7,30199898.00,31500864.00
535,1,8,30344618.00,31500864.00
535,1,9,29875964.00,31500864.00
535,1,10,30681528.00,31500864.00
536,1,-4,268.00,13162485.00
536,1,-1,524065.09,13162485.00
536,1,1,537251.31,13162485.00
536,1,2,631473.69,13162485.00
536,1,3,585267.25,13162485.00
536,1,4,517086.47,13162485.00
536,1,5,458704.06,13162485.00
536,1,6,458780.91,13162485.00
536,1,7,446396.75,13162485.00
536,1,8,463363.75,13162485.00
536,1,9,471134.38,13162485.00
536,1,10,669292.44,13162485.00
538,1,-4,7157.00,31497168.00
538,1,-1,19219600.00,31497168.00
538,1,1,18438308.00,31497168.00
538,1,2,18112988.00,31497168.00
538,1,3,18902338.00,31497168.00
538,1,4,18975364.00,31497168.00
538,1,5,19941706.00,31497168.00
538,1,6,18525186.00,31497168.00
538,1,7,19684508.00,31497168.00
538,1,8,20119340.00,31497168.00
538,1,9,18998150.00,31497168.00
538,1,10,19832634.00,31497168.00
539,1,-4,10816.00,31500864.00
539,1,-1,30135418.00,31500864.00
539,1,1,31499908.00,31500864.00
539,1,2,29891940.00,31500864.00
539,1,3,29537264.00,31500864.00
539,1,4,30551952.00,31500864.00
539,1,5,30832054.00,31500864.00
539,1,6,29647652.00,31500864.00
539,1,7,29899360.00,31500864.00
539,1,8,29971004.00,31500864.00
539,1,9,30061024.00,31500864.00
539,1,10,29617070.00,31500864.00
543,1,-4,7763.00,31498360.00
543,1,-1,22452436.00,31498360.00
543,1,1,22022980.00,31498360.00
543,1,2,22188988.00,31498360.00
543,1,3,22371924.00,31498360.00
543,1,4,22849120.00,31498360.00
543,1,5,22212520.00,31498360.00
543,1,6,22598146.00,31498360.00
543,1,7,22725364.00,31498360.00
543,1,8,21334406.00,31498360.00
543,1,9,22847956.00,31498360.00
543,1,10,23016810.00,31498360.00
551,1,-4,10814.00,31501482.00
551,1,-1,30121084.00,31501482.00
551,1,1,29518362.00,31501482.00
551,1,2,30449210.00,31501482.00
551,1,3,30841310.00,31501482.00
551,1,4,29919362.00,31501482.00
551,1,5,30262770.00,31501482.00
551,1,6,30425352.00,31501482.00
551,1,7,29667732.00,31501482.00
551,1,8,30019136.00,31501482.00
551,1,9,30897094.00,31501482.00
551,1,10,29690794.00,31501482.00
556,1,-4,884.00,31499540.00
556,1,-1,2235197.50,31499540.00
556,1,1,2220299.50,31499540.00
556,1,2,2794259.00,31499540.00
556,1,3,2160682.75,31499540.00
556,1,4,1951075.12,31499540.00
556,1,5,2233864.25,31499540.00
556,1,6,2159130.50,31499540.00
556,1,7,1998696.12,31499540.00
556,1,8,2472159.75,31499540.00
556,1,9,2042039.62,31499540.00
556,1,10,2105470.25,31499540.00
561,1,-4,10816.00,31500864.00
561,1,-1,30135418.00,31500864.00
561,1,1,31177252.00,31500864.00
561,1,2,30292376.00,31500864.00
561,1,3,30059974.00,31500864.00
561,1,4,29388720.00,31500864.00
561,1,5,29493984.00,31500864.00
561,1,6,29398794.00,31500864.00
561,1,7,30014332.00,31500864.00
561,1,8,30548680.00,31500864.00
561,1,9,31123840.00,31500864.00
561,1,10,30296688.00,31500864.00
564,1,-4,10816.00,31500864.00
564,1,-1,30135418.00,31500864.00
564,1,1,29583320.00,31500864.00
564,1,2,29934042.00,31500864.00
564,1,3,29565970.00,31500864.00
564,1,4,30842130.00,31500864.00
564,1,5,29261070.00,31500864.00
564,1,6,30686992.00,31500864.00
564,1,7,29931728.00,31500864.00
564,1,8,30515936.00,31500864.00
564,1,9,30080672.00,31500864.00
564,1,10,30970984.00,31500864.00
565,1,-4,3624.00,31499084.00
565,1,-1,9803158.00,31499084.00
565,1,1,9572564.00,31499084.00
565,1,2,9483499.00,31499084.00
565,1,3,10437662.00,31499084.00
565,1,4,9960105.00,31499084.00
565,1,5,9576705.00,31499084.00
565,1,6,9651068.00,31499084.00
565,1,7,9384909.00,31499084.00
565,1,8,10010918.00,31499084.00
565,1,9,9556439.00,31499084.00
565,1,10,10457710.00,31499084.00
566,1,-4,10816.00,31500864.00
566,1,-1,31499850.00,31500864.00
566,1,1,31499932.00,31500864.00
566,1,2,31499638.00,31500864.00
566,1,3,31500586.00,31500864.00
566,1,4,31499786.00,31500864.00
566,1,5,31499978.00,31500864.00
566,1,6,31499832.00,31500864.00
566,1,7,31499320.00,31500864.00
566,1,8,31499930.00,31500864.00
566,1,9,31500278.00,31500864.00
566,1,10,31499908.00,31500864.00
573,1,-4,4.00,150000.02
573,1,-1,0.00,0.00
578,1,-4,924.00,31499814.00
578,1,-1,2323816.75,31499814.00
578,1,1,2471835.00,31499814.00
578,1,2,2433863.75,31499814.00
578,1,3,2422157.00,31499814.00
578,1,4,2298154.00,31499814.00
578,1,5,2250492.75,31499814.00
578,1,6,2589343.00,31499814.00
578,1,7,2192739.75,31499814.00
578,1,8,2297090.50,31499814.00
578,1,9,2238220.50,31499814.00
578,1,10,2229596.00,31499814.00
579,1,-4,4.00,450000.00
579,1,-1,0.00,0.00
584,1,-4,10816.00,31500864.00
584,1,-1,30135418.00,31500864.00
584,1,1,30472042.00,31500864.00
584,1,2,29750706.00,31500864.00
584,1,3,30343826.00,31500864.00
584,1,4,30362528.00,31500864.00
584,1,5,30125440.00,31500864.00
584,1,6,29867200.00,31500864.00
584,1,7,31432202.00,31500864.00
584,1,8,29288940.00,31500864.00
584,1,9,30163956.00,31500864.00
584,1,10,29664992.00,31500864.00
586,1,-4,10816.00,31500864.00
586,1,-1,31500696.00,31500864.00
586,1,1,31499962.00,31500864.00
586,1,2,31499898.00,31500864.00
586,1,3,31499982.00,31500864.00
586,1,4,31499924.00,31500864.00
586,1,5,31499902.00,31500864.00
586,1,6,31499882.00,31500864.00
586,1,7,31500090.00,31500864.00
586,1,8,31499942.00,31500864.00
586,1,9,31500068.00,31500864.00
586,1,10,31499948.00,31500864.00
590,1,-4,10266.00,31497996.00
590,1,-1,28696706.00,31497996.00
590,1,1,28733176.00,31497996.00
590,1,2,27865776.00,31497996.00
590,1,3,28581348.00,31497996.00
590,1,4,29410322.00,31497996.00
590,1,5,28309496.00,31497996.00
590,1,6,27690374.00,31497996.00
590,1,7,29045960.00,31497996.00
590,1,8,28905588.00,31497996.00
590,1,9,29871548.00,31497996.00
590,1,10,29113540.00,31497996.00
591,1,-4,10816.00,31500864.00
591,1,-1,30135418.00,31500864.00
591,1,1,29435488.00,31500864.00
591,1,2,30211902.00,31500864.00
591,1,3,29638654.00,31500864.00
591,1,4,30406328.00,31500864.00
591,1,5,30717400.00,31500864.00
591,1,6,30922222.00,31500864.00
591,1,7,29138892.00,31500864.00
591,1,8,30401424.00,31500864.00
591,1,9,30639046.00,31500864.00
591,1,10,30465974.00,31500864.00
603,1,-4,10816.00,31500864.00
603,1,-1,30135418.00,31500864.00
603,1,1,29747628.00,31500864.00
603,1,2,30407024.00,31500864.00
603,1,3,30036234.00,31500864.00
603,1,4,30349258.00,31500864.00
603,1,5,30291376.00,31500864.00
603,1,6,30622954.00,31500864.00
603,1,7,30234452.00,31500864.00
603,1,8,30264850.00,31500864.00
603,1,9,30038716.00,31500864.00
603,1,10,29716798.00,31500864.00
605,1,-4,10816.00,31500864.00
605,1,-1,31500358.00,31500864.00
605,1,1,31500012.00,31500864.00
605,1,2,31499976.00,31500864.00
605,1,3,31499980.00,31500864.00
605,1,4,31500038.00,31500864.00
605,1,5,31500050.00,31500864.00
605,1,6,31499972.00,31500864.00
605,1,7,31500018.00,31500864.00
605,1,8,31499982.00,31500864.00
605,1,9,31500016.00,31500864.00
605,1,10,31499944.00,31500864.00
611,1,-4,10528.00,31500624.00
611,1,-1,29164434.00,31500624.00
611,1,1,29746088.00,31500624.00
611,1,2,28626652.00,31500624.00
611,1,3,28396808.00,31500624.00
611,1,4,29436114.00,31500624.00
611,1,5,29542002.00,31500624.00
611,1,6,29730082.00,31500624.00
611,1,7,28752888.00,31500624.00
611,1,8,28744330.00,31500624.00
611,1,9,28699262.00,31500624.00
